frequency_hz,spl_db,pressure_real_pa,pressure_imag_pa,impedance_real_ohm,impedance_imag_ohm,excursion_peak_mm,throat_velocity_rms_m_s
300.0,95.30991302541331,0.8724367693724732,0.7728699553420982,5.918248898340001,-0.6635444126822152,0.08114561250571939,1.0653877369824714
301.7584122557068,95.36970086974489,0.9094622809220977,0.7417433615105525,5.918540091432657,-0.638903096344886,0.0799308862563947,1.0559826405538388
303.52713122361683,95.43056724995805,0.945746930977828,0.7087357949246227,5.918881753019134,-0.6144197337192066,0.0787335598306626,1.0466565885568875
305.3062173152268,95.49251858313193,0.9812027133921706,0.6738338115821829,5.919274632268554,-0.59009030125565,0.0775533673304185,1.0374086682839827
307.0957312961286,95.55556096458193,1.0157381975010866,0.6370268205195981,5.919719538395175,-0.565910920176424,0.07639004974014645,1.0282380087259415
308.8957342880829,95.61970013131594,1.0492584850092148,0.598307347182092,5.920217341441647,-0.5418778563602982,0.07524335497188517,1.0191437827597503
310.7062877711085,95.68494142241838,1.0816651754484696,0.5576713136088414,5.920768973056367,-0.5179875206424751,0.07411303792038151,1.0101252095082405
312.52745358558127,95.75128973613148,1.112856341564663,0.5151183362251937,5.921375427249426,-0.49423646954355943,0.07299886052906565,1.0011815568851101
314.35929393434685,95.81874948341571,1.142726516144169,0.4706520420347673,5.9220377611093715,-0.47062140644295136,0.07190059186747681,0.9923121443391271
316.2018713848447,95.8873245377338,1.1711666919590464,0.4242804039921992,5.922757095460593,-0.4471391832134373,0.07081800822077093,0.9835163458118091
318.0552488712463,95.95701818080983,1.1980643366968615,0.3760160963170804,5.923534615438207,-0.42378680233518473,0.06975089319193681,0.9747935929233403
319.9194896966031,96.02783304407876,1.2233034249410562,0.325876870473926,5.924371570954234,-0.4005614195086192,0.06869903781733408,0.9661433784017623
321.7946575350095,96.09977104554686,1.2467644894907601,0.2738859524930567,5.925269277025124,-0.37746034678668033,0.06766224069613638,0.9575652597706431
323.68081643377775,96.17283332175332,1.2683246945462932,0.2200724622371539,5.926229113926755,-0.3544810562482115,0.06664030813423828,0.9490588633105849
325.5780308156251,96.24702015451615,1.2878579335467841,0.16447185512620968,5.92725252713836,-0.3316211842348927,0.06563305430312848,0.9406238883097148
327.4863654808752,96.32233089213246,1.3052349547263038,0.1071263867148093,5.928341027031873,-0.30887853617484445,0.0646403014141708,0.932260111618031
329.40588560966984,96.39876386468339,1.3203235177543895,0.04808560036566106,5.92949618825744,-0.2862510920161866,0.06366187990864475,0.923967392519743
331.33665676419633,96.4763162930886,1.3329885851491563,-0.012593161923266311,5.930719648769576,-0.2637370122937753,0.06269762866378759,0.915745677936807
333.2787448909264,96.55498419154212,1.3430925524925283,-0.07484422570907547,5.932013108431535,-0.2413346448517229,0.061747395214941096,0.9075950079753936
335.2322163228685,96.63476226295126,1.3504955218379688,-0.138593027760781,5.93337832712771,-0.21904253224313555,0.0608110359937333,0.8995155218251264
337.19713778183467,96.71564378699479,1.355055623079746,-0.2037555379656713,5.934817122305494,-0.19685941982643307,0.05988841658200623,0.891507464018279
339.17357638071724,96.79762050041704,1.3566293884469496,-0.2702376606666384,5.93633136585881,-0.17478426457499274,0.05897941198094856,0.8835711910529285
341.16159962578297,96.88068246917773,1.3550721856902648,-0.337934617084842,5.937922980255509,-0.15281624461269436,0.058083906894566724,0.8757071783797623
343.1612754189778,96.96481795207374,1.3502387159386409,-0.4067303110370772,5.939593933799888,-0.13095476948313003,0.05720179602626414,0.8679160277472242
345.17267206024667,97.05001325547587,1.3419835826146551,-0.476496680807963,5.94134623491011,-0.10919949115333401,0.056332984386842345,0.8601984748931978
347.19585824986547,97.13625257884131,1.3301619381965502,-0.5470930407926695,5.943181925277657,-0.08755031574457255,0.0554773876117128,0.852555397563768
349.2309030907893,97.22351785068305,1.314630215991938,-0.6183654173989708,5.945103071762977,-0.06600741597239804,0.05463493228449737,0.8449878238303942
351.27787609101046,97.31178855473203,1.2952469544331524,-0.6901458847011313,5.947111756867694,-0.04457124426514317,0.05380555626346984,0.8374969406656958
353.33684716593393,97.4010415460761,1.2718737216934366,-0.7622519064847403,5.949210067609552,-0.02324254651458613,0.05298920900646955,0.8300841027251133
355.407886640765,97.4912508571223,1.2443761486379434,-0.8344856926216736,5.951400082611941,-0.002022376393686027,0.05218585188896578,0.8227508412663991
357.491065252911,97.58238749332726,1.2126250782410546,-0.9066335791831104,5.953683857205518,0.01908788984591983,0.051395458508876314,0.8154988731212428
359.58645415439884,97.67441921873122,1.176497839584367,-0.9784654433414492,5.956063406325738,0.04008653821055779,0.050618014970517586,0.8083301096127931
361.69412491430285,97.76731033147544,1.1358796543705392,-1.0497341659412391,5.958540684977194,0.06097150157977595,0.049853520138712915,0.8012466652896922
363.8141495211908,97.86102142961538,1.0906651834943322,-1.1201751566340756,5.961117566024705,0.08174034428093634,0.04910198585256204,0.7942508663206403
365.94660038558266,97.9555091677456,1.0407602205677307,-1.1895059586782046,5.963795815062365,0.10239024684496566,0.04836343708672975,0.7873452583640185
368.0915503424229,98.05072600514963,0.9860835383330628,-1.257425952886381,5.966577062106557,0.12291799121249658,0.047637912046313666,0.7805326136941341
370.2490726535702,98.14661994644285,0.926568892564408,-1.3236161827553818,5.969462769858446,0.14331994671307488,0.04692546217944148,0.7738159373296539
372.41924101029707,98.24313427596265,0.8621671862800079,-1.3877393254974835,5.9724541982869335,0.16359205720015751,0.046226152089740284,0.7671984718706863
374.6021295358087,98.34020728749557,0.7928487947947185,-1.4494398364814671,5.975552365296257,0.18372982979125843,0.045540059328759354,0.7606837007093967
376.7978127877739,98.43777201128506,0.7186060492501397,-1.5083442974152066,5.9787580032652645,0.20372832573555988,0.044867274046371086,0.7542753492355018
379.0063657608722,98.53575594070703,0.6394558726964512,-1.5640620013996789,5.982071511280035,0.22358215401030043,0.04420789847519055,0.7479773836135027
381.2278638893543,98.63408076145015,0.5554425584747251,-1.6161858106424871,5.985492902930292,0.24328546833141865,0.04356204622323749,0.7417940066642651
383.46238304962066,98.73266208655393,0.4666406754922972,-1.6642933250214025,5.9890217496056755,0.26283196835142475,0.042929841347550325,0.73572965034158
385.7099995628104,98.83140920122771,0.3731580789280071,-1.7079484016789952,5.9926571193133125,0.2822149059073146,0.04231141718035772,0.7297889642561914
387.97079019740994,98.93022482196655,0.2751389978968883,-1.7467030672153299,5.996397511145654,0.3014270972693938,0.04170691487894139,0.7239767996690076
390.24483217187435,99.02900487512287,0.17276716362459232,-1.7800998646111872,6.0002407856605675,0.3204609424254953,0.041116481670642434,0.7182981883543688
392.53220315726463,99.12763830076727,0.066268932737812,-1.8076746765024485,6.004184091596455,0.3393084525095161,0.040540268765800296,0.7127583157273105
394.8329812799022,99.22600688834125,-0.04408364957254362,-1.8289600645439656,6.00822378953545,0.35796128654165116,0.039978428914040576,0.7073624876404894
397.1472451240348,99.3239851513022,-0.15796991239456126,-1.843489161042174,6.012355373349476,0.3764107986846263,0.03943111358344452,0.7021160902907765
399.4750737345222,99.42144024860727,-0.2750178250556815,-1.8508001434539119,6.016573390516474,0.3946480972261292,0.03889846974802931,0.6970245427382425
401.81654661953587,99.51823196149488,-0.39480155485226365,-1.850441314410859,6.020871362676275,0.4126641164637551,0.03838063627684489,0.6920932416359237
404.17174375327386,99.61421273455679,-0.5168394166687693,-1.8419767993038427,6.025241708103613,0.43044970258464604,0.037877739928035205,0.6873274979022794
