frequency_hz,mid_pressure_real_pa,mid_pressure_imag_pa,impedance_real_ohm,impedance_imag_ohm,excursion_peak_mm,throat_velocity_rms_m_s,baseline_same_front_rear_db,baseline_original_assumptions_tmm_db,spl_front_0cc_db,spl_front_5cc_db,spl_front_10cc_db,spl_front_20cc_db,spl_front_40cc_db,spl_front_60cc_db
764.7079568128944,-1.0751937678998296,2.022486307378716,5.580830231087989,-0.7318668338408308,0.020462502597695616,0.35272516838541423,107.43642844793382,106.89173816314616,100.67243804834816,100.79669688374656,100.92237925398621,101.1780906520651,101.70739192086407,102.26130103554299
769.7857252795185,-0.8612234744504239,2.1476236850919372,5.583559709276635,-0.7080977549028424,0.020011655359687665,0.34827344146342415,107.49845033643867,106.96743396134562,100.74861048680768,100.87575767264059,101.00438826866466,101.2661783737646,101.80837655988483,102.37615755248979
774.8972108434609,-0.6309028756225107,2.25226077973717,5.58674209564486,-0.6843176705301061,0.019566552989449173,0.34382825009449364,107.54954548157448,107.03271209013677,100.83012698930338,100.96021874962844,101.09185512176212,101.35984262629115,101.9151851530026,102.49708447705389
780.0426373909953,-0.38582189062614575,2.3341794048987974,5.590404239444156,-0.6605205285290442,0.019127325908228354,0.3393904832767716,107.58912760390271,107.0868550977434,100.91705396410305,101.05014650488178,101.18484603333638,101.4591487084715,102.02787763947656,102.62412824301188
785.2222302950283,-0.1278515667518,2.39121169694745,5.594576097381829,-0.636701561868529,0.018694159121929364,0.3349615373772632,107.61675641552239,107.12927249482291,101.00945593977009,101.14560508600943,101.28342457324726,101.56415829322646,102.14650749625058,102.75732412016677
790.4362164249776,0.14084151474720782,2.42126827216599,5.599291012953992,-0.6128575794835238,0.0182673015500867,0.33054341886903865,107.63215470651767,107.15952217685586,101.10739467655088,101.24665543327582,101.38765061137352,101.6749281763791,102.27111991317318,102.89669346406468
795.6848241567026,0.41778177794556426,2.422370296612198,5.604586018996472,-0.5889873213706388,0.017847076891301782,0.3261388659780774,107.63522016874572,107.17732768195042,101.21092811360556,101.35335413691892,101.49757907460958,101.79150879603938,102.40174963663775,103.04224047318742
800.9682833825136,0.7001725902916922,2.392685920035829,5.610502161912879,-0.565091891122974,0.01743389621508766,0.32175149230901773,107.62603108092931,107.18259005090201,101.32010912445493,101.4657520866551,101.61325847819695,101.91394248419797,102.53841842715728,103.19394837594798
806.2868255212361,0.9848861784760387,2.330571562654739,5.617084844402058,-0.5411752815995681,0.0170282724607104,0.3173859558187267,107.60484542283936,107.17539340401603,101.43498404875317,101.58389287887958,101.7347291940247,102.04226140648588,102.68113206899899,103.35177496120743
811.6406835283487,1.2684562588032489,2.2346185737949713,5.624384181176266,-0.5172450123729331,0.01663083699316084,0.31304815672926734,107.57209348554528,107.15600380768683,101.55559096371348,101.70781094195704,101.8620214130675,102.17648513983731,102.82987686230145,103.51564735818128
817.0300919061895,1.547074315374522,2.1037057976146665,5.632455358895024,-0.4933129009571218,0.016242358303597448,0.3087454680460298,107.52836453511168,107.12486151718407,101.681957653219,101.83752933437171,101.99515275316298,102.31661783113395,102.98461552043474,103.68545596555334
822.4552867142241,1.816590702646289,1.9370585735887764,5.641358987023201,-0.46939599355873857,0.015863762831040278,0.30448700216546454,107.47438850644293,107.08256718423966,101.81409922694677,101.973057164496,102.13412545701789,102.4626448730563,103.14528238837453,103.86104742697736
827.9165055793858,2.072522046725208,1.7343146541406775,5.651161420149444,-0.4455176851244656,0.015496157703528583,0.3002839164665046,107.41101400344581,107.02986304472512,101.9520153357618,102.11438657442193,102.27892311880504,102.61452902658512,103.31177789235221,104.04221655306982
